start,finish,task
2023-09-13 11:27:48.199057,2023-09-13 11:42:50.526505,cmdb
2023-09-13 11:42:50.537504,2023-09-13 11:57:58.013596,cmdb
2023-09-13 11:57:58.028112,2023-09-13 12:42:21.383921,cmdb
2023-09-13 12:42:21.398916,2023-09-13 12:57:24.362492,cmdb
2023-09-13 12:57:24.375494,2023-09-13 13:12:25.727934,cmdb
2023-09-13 13:12:25.743099,2023-09-13 13:29:08.725746,cmdb
2023-09-13 13:29:08.739272,2023-09-13 14:30:56.466151,cmdb
2023-09-13 14:30:56.481151,2023-09-13 14:49:29.381094,cmdb
2023-09-13 14:49:29.394095,2023-09-13 15:13:06.169128,cmdb
2023-09-13 15:13:06.181131,2023-09-13 15:28:07.770839,cmdb
2023-09-13 15:28:07.782841,2023-09-13 15:43:09.858288,cmdb
2023-09-13 15:43:09.872287,2023-09-13 15:58:19.073915,cmdb
2023-09-13 15:58:19.085914,2023-09-13 16:13:23.928496,cmdb
2023-09-13 16:13:23.942493,2023-09-13 16:38:23.412052,cmdb
2023-09-13 16:38:23.422051,2023-09-13 16:53:33.012687,cmdb
2023-09-15 08:26:00.431896,2023-09-15 08:26:00.537825,
2023-09-15 08:26:00.554790,2023-09-15 08:56:10.031516,sbr
2023-09-15 08:56:10.039519,2023-09-15 09:11:11.257495,sbr
2023-09-15 09:11:11.267503,2023-09-15 09:26:12.763167,sbr
2023-09-15 09:26:12.775169,2023-09-15 10:44:20.029877,chdhb
2023-09-15 10:44:20.036877,2023-09-15 11:14:24.629601,admin
2023-09-15 11:14:24.639612,2023-09-15 11:49:28.982185,aag
2023-09-15 11:49:28.994182,2023-09-15 12:05:22.696600,aag
2023-09-15 12:05:22.710613,2023-09-15 12:20:24.097034,aag
2023-09-15 12:20:24.106996,2023-09-15 13:02:40.944341,aag
2023-09-15 13:02:40.966440,2023-09-15 14:16:50.776910,mpi meeting
2023-09-15 14:16:50.785911,2023-09-15 14:31:59.943556,mpi meeting
2023-09-15 14:31:59.955143,2023-09-15 14:47:24.830290,mpi meeting
2023-09-15 14:47:24.842290,2023-09-15 15:02:26.290359,mpi meeting
2023-09-15 15:02:26.300362,2023-09-15 15:19:31.857800,mpi matrix
2023-09-15 15:19:31.869799,2023-09-15 16:02:55.488644,sbr TCL
2023-09-15 16:02:55.498643,2023-09-15 16:23:23.609460,sbr TCL
2023-09-17 21:32:12.847118,2023-09-17 21:32:12.943122,
