start,finish,task
2023-12-01 14:25:29.369455,2023-12-05 09:22:04.959552,irex
2023-12-05 09:22:05.037577,2023-12-05 09:37:17.103771,irex
2023-12-05 09:37:17.125439,2023-12-05 09:52:18.799537,irex
2023-12-05 09:52:18.822437,2023-12-05 10:07:21.039576,irex
2023-12-05 10:07:21.059630,2023-12-05 10:26:16.381164,irex
2023-12-05 10:26:16.413224,2023-12-05 10:41:19.003873,irex
2023-12-05 10:41:19.037761,2023-12-05 10:56:22.110141,irex
2023-12-05 10:56:22.132566,2023-12-05 11:11:23.778713,irex
2023-12-05 11:11:23.804773,2023-12-05 11:26:25.731497,irex
2023-12-05 11:26:25.760549,2023-12-05 11:41:27.291637,irex
2023-12-05 11:41:27.314666,2023-12-05 11:56:29.671832,irex
2023-12-05 11:56:29.685345,2023-12-05 12:11:31.613574,irex
2023-12-05 12:11:31.626079,2023-12-05 12:27:24.813992,irex
2023-12-05 12:27:24.827498,2023-12-05 13:14:54.949661,irex
2023-12-05 13:14:54.963758,2023-12-05 14:01:33.822324,irex
2023-12-05 14:01:33.839450,2023-12-05 14:16:51.993092,irex
2023-12-05 14:16:52.004643,2023-12-05 15:11:00.784686,irex
2023-12-05 15:11:00.803882,2023-12-05 15:41:02.586770,irex
2023-12-05 15:41:02.625151,2023-12-05 16:11:04.401401,irex
2023-12-05 16:11:04.418412,2023-12-05 16:41:06.192598,irex
2023-12-05 16:41:06.204114,2023-12-06 08:32:55.967334,irex
2023-12-06 08:32:55.987341,2023-12-06 08:47:57.442415,irex
2023-12-06 08:47:57.455452,2023-12-06 09:02:58.838953,irex
2023-12-06 09:02:58.853632,2023-12-06 09:18:00.879476,irex
2023-12-06 09:18:00.903034,2023-12-06 09:33:03.985810,irex
2023-12-06 09:33:04.007600,2023-12-06 09:48:05.080330,irex
2023-12-06 09:48:05.154119,2023-12-06 10:03:08.386789,irex
2023-12-06 10:03:08.430998,2023-12-06 10:21:29.950666,irex
2023-12-06 10:21:29.963667,2023-12-06 12:33:37.021058,greenhouse
2023-12-06 12:33:37.039741,2023-12-06 13:16:48.884945,greenhouse
2023-12-06 13:16:48.900982,2023-12-06 14:26:37.577686,greenhouse
2023-12-06 14:26:37.603968,2023-12-06 14:41:54.298480,greenhouse
2023-12-06 14:41:54.313000,2023-12-06 15:44:29.003134,greenhouse
2023-12-06 15:44:29.016869,2023-12-06 16:07:55.730991,irex
