start,finish,task
2023-03-22 13:46:11.172970,2023-03-22 14:01:18.247412,mpi gh
2023-03-22 14:01:18.259416,2023-03-22 15:27:18.293811,mpi
2023-03-22 15:27:18.304812,2023-03-22 15:42:20.359140,mpi
2023-03-22 15:42:20.373145,2023-03-22 15:59:20.605466,mpi
2023-03-22 15:59:20.617464,2023-03-22 16:14:22.468008,mpi
2023-03-22 16:14:22.478009,2023-03-22 16:44:24.737714,mpi
2023-03-22 16:44:24.751711,2023-03-22 16:59:26.737711,mpi
2023-03-22 16:59:26.746711,2023-03-22 17:14:28.599855,mpi
2023-03-22 17:14:28.616864,2023-03-22 17:29:30.280974,mpi
2023-03-22 17:29:30.292941,2023-03-22 17:44:32.938069,mpi
2023-03-24 08:48:03.055449,2023-03-24 08:48:03.379447,
2023-03-24 08:48:03.423450,2023-03-24 09:03:09.051032,mpi gh
2023-03-24 09:03:09.060379,2023-03-24 09:18:14.146009,mpi gh
2023-03-24 09:18:14.156006,2023-03-24 09:33:33.988632,mpi gh
2023-03-24 09:33:34.019588,2023-03-24 09:49:27.904271,mpi gh
2023-03-24 09:49:27.921286,2023-03-24 10:11:29.970286,sbr
2023-03-24 10:11:29.982286,2023-03-24 10:26:33.812282,sbr
2023-03-24 10:26:33.822280,2023-03-24 10:41:39.972914,mpi gh
2023-03-24 10:41:39.984914,2023-03-24 11:14:43.487656,mpi gh
2023-03-24 11:14:43.500654,2023-03-24 11:32:39.020540,mpi gh
2023-03-24 11:32:39.035562,2023-03-24 11:47:41.315888,mpi gh
2023-03-24 11:47:41.327829,2023-03-24 12:02:41.613476,mpi gh
2023-03-24 12:02:41.627467,2023-03-24 13:47:30.221065,internal meeting
2023-03-24 13:47:30.239068,2023-03-24 14:02:32.517368,mpi
2023-03-24 14:02:32.529370,2023-03-24 14:17:33.897791,mpi
2023-03-24 14:17:33.911831,2023-03-24 14:36:51.174721,mpi
2023-03-24 14:36:51.186718,2023-03-24 14:51:54.721632,mpi
2023-03-24 14:51:54.733636,2023-03-24 15:07:21.586748,mpi
2023-03-24 15:07:21.605745,2023-03-24 15:22:24.221895,mpi
2023-03-24 15:22:24.235899,2023-03-24 15:38:08.357705,mpi
2023-03-24 15:38:08.373712,2023-03-24 15:53:11.398067,mpi
2023-03-24 15:53:11.413070,2023-03-24 16:08:32.393010,mpi
2023-03-24 16:08:32.411980,2023-03-24 16:30:50.821240,mpi
2023-03-24 16:30:50.861240,2023-03-24 16:45:52.163296,mpi
2023-03-24 16:45:52.187264,2023-03-24 17:04:13.187023,mpi
2023-03-24 17:04:13.200027,2023-03-24 17:19:15.128267,mpi
2023-03-24 17:19:15.143272,2023-03-24 17:34:41.678568,mpi
2023-03-24 17:34:41.691567,2023-03-24 17:49:43.166427,mpi
2023-03-24 17:49:43.184438,2023-03-24 18:19:45.510596,mpi
